2026-09-01 08:39:15.127 | DEBUG    | ttnn:<module>:78 - Initial ttnn.CONFIG:
Config{cache_path=/home/ttuser/.cache/ttnn,model_cache_path=/home/ttuser/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,validate_program_args=false,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
  model size: 1024 (tt-tnt-1024.yaml)
  model impl: python (ttml's Python Llama via train.model; SDPA causal, mask dropped)
  seq_len: 512 (explicit; equals the size's max_sequence_length)
  checkpoints: artifacts/checkpoints-winpurity-v4-s8191
  ddp: 4 chips, mesh [1, 4], 16 sequences/chip (effective batch stays 64; step budget and LR unchanged)
  optimizer overridden from train/configs/nanollama3_bpe_v2.yaml: {'type': 'AdamW', 'lr': 0.0003, 'beta1': 0.9, 'beta2': 0.999, 'epsilon': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'stochastic_rounding': True}
  stochastic_rounding: True
  lr schedule: constant at 3.000e-04 (set_lr never called)
  seed: 8191 (default is 5489)
tt-tnt training — steps=10719 batch=64 seq_len=512 arch=blackhole
  mesh graph descriptor: /home/ttuser/code/tt-tnt/train/configs/mesh/mesh-1x4.textproto
  train tokens=352,641,058  val tokens=39,182,335
  parallelism context: DDP over 4 devices on mesh axis 1 (gradients will be all-reduced and divided by 4)
note: the progress bar's val_loss is ttml's placeholder (a copy of train_loss); the real validation loss is computed after training and printed below.
  run manifest: artifacts/checkpoints-winpurity-v4-s8191/run_manifest.json

  0%|          | 0/500 [00:00<?, ?it/s]
  0%|          | 1/500 [00:00<02:04,  4.01it/s, train_loss=10.6562, val_loss=10.6562]
  0%|          | 2/500 [00:00<01:43,  4.81it/s, train_loss=9.8594, val_loss=10.6562] 
  1%|          | 3/500 [00:00<01:37,  5.08it/s, train_loss=9.0781, val_loss=10.6562]
  1%|          | 4/500 [00:00<01:35,  5.20it/s, train_loss=8.8125, val_loss=10.6562]
  1%|          | 5/500 [00:00<01:33,  5.31it/s, train_loss=8.5312, val_loss=10.6562]
  1%|          | 6/500 [00:01<01:32,  5.36it/s, train_loss=8.2500, val_loss=10.6562]
  1%|▏         | 7/500 [00:01<01:31,  5.39it/s, train_loss=8.1328, val_loss=10.6562]
  2%|▏         | 8/500 [00:01<01:31,  5.40it/s, train_loss=7.8984, val_loss=10.6562]
  2%|▏         | 9/500 [00:01<01:31,  5.38it/s, train_loss=7.7812, val_loss=10.6562]
  2%|▏         | 10/500 [00:01<01:31,  5.37it/s, train_loss=7.6562, val_loss=7.6562]
  2%|▏         | 11/500 [00:02<01:30,  5.39it/s, train_loss=7.6016, val_loss=7.6562]
  2%|▏         | 12/500 [00:02<01:30,  5.41it/s, train_loss=7.5156, val_loss=7.6562]
  3%|▎         | 13/500 [00:02<01:29,  5.42it/s, train_loss=7.4141, val_loss=7.6562]
  3%|▎         | 14/500 [00:02<01:30,  5.39it/s, train_loss=7.2969, val_loss=7.6562]
  3%|▎         | 15/500 [00:02<01:29,  5.41it/s, train_loss=7.3750, val_loss=7.6562]
  3%|▎         | 16/500 [00:03<01:29,  5.42it/s, train_loss=7.1641, val_loss=7.6562]
  3%|▎         | 17/500 [00:03<01:29,  5.41it/s, train_loss=7.2656, val_loss=7.6562]
 19%|█▉        | 96/500 [00:18<01:15,  5.34it/s, train_loss=6.1797, val_loss=6.2422]
 19%|█▉        | 97/500 [00:18<01:15,  5.34it/s, train_loss=6.2188, val_loss=6.2422]
 20%|█▉        | 98/500 [00:18<01:15,  5.36it/s, train_loss=6.1250, val_loss=6.2422]
 20%|█▉        | 99/500 [00:18<01:15,  5.34it/s, train_loss=5.9922, val_loss=6.2422]
 20%|██        | 100/500 [00:18<01:14,  5.35it/s, train_loss=6.1719, val_loss=6.1719]
 20%|██        | 101/500 [00:18<01:14,  5.34it/s, train_loss=6.1641, val_loss=6.1719]
 20%|██        | 102/500 [00:19<01:15,  5.29it/s, train_loss=6.2734, val_loss=6.1719]
 21%|██        | 103/500 [00:19<01:14,  5.31it/s, train_loss=5.8203, val_loss=6.1719]
 21%|██        | 104/500 [00:19<01:14,  5.30it/s, train_loss=6.0703, val_loss=6.1719]
 21%|██        | 105/500 [00:19<01:14,  5.30it/s, train_loss=6.2812, val_loss=6.1719]
 21%|██        | 106/500 [00:19<01:14,  5.31it/s, train_loss=6.0000, val_loss=6.1719]
 21%|██▏       | 107/500 [00:20<01:13,  5.31it/s, train_loss=5.9453, val_loss=6.1719]
 22%|██▏       | 108/500 [00:20<01:14,  5.27it/s, train_loss=6.0938, val_loss=6.1719]
 22%|██▏       | 109/500 [00:20<01:14,  5.28it/s, train_loss=6.1484, val_loss=6.1719]
 22%|██▏       | 110/500 [00:20<01:13,  5.29it/s, train_loss=6.1328, val_loss=6.1328]
 22%|██▏       | 111/500 [00:20<01:13,  5.30it/s, train_loss=6.1562, val_loss=6.1328]
 22%|██▏       | 112/500 [00:21<01:13,  5.30it/s, train_loss=6.0391, val_loss=6.1328]
 23%|██▎       | 113/500 [00:21<01:13,  5.30it/s, train_loss=6.0156, val_loss=6.1328]
 23%|██▎       | 114/500 [00:21<01:12,  5.30it/s, train_loss=5.9688, val_loss=6.1328]
 23%|██▎       | 115/500 [00:21<01:12,  5.33it/s, train_loss=5.9219, val_loss=6.1328]
 23%|██▎       | 116/500 [00:21<01:12,  5.32it/s, train_loss=6.0234, val_loss=6.1328]
 23%|██▎       | 117/500 [00:21<01:12,  5.30it/s, train_loss=5.9766, val_loss=6.1328]
 24%|██▎       | 118/500 [00:22<01:12,  5.28it/s, train_loss=6.0234, val_loss=6.1328]
 24%|██▍       | 119/500 [00:22<01:11,  5.29it/s, train_loss=5.8125, val_loss=6.1328]
 24%|██▍       | 120/500 [00:22<01:12,  5.27it/s, train_loss=6.3828, val_loss=6.3828]
 24%|██▍       | 121/500 [00:22<01:11,  5.31it/s, train_loss=5.9062, val_loss=6.3828]
 24%|██▍       | 122/500 [00:22<01:11,  5.32it/s, train_loss=6.1562, val_loss=6.3828]
 25%|██▍       | 123/500 [00:23<01:11,  5.25it/s, train_loss=5.8438, val_loss=6.3828]
 25%|██▍       | 124/500 [00:23<01:11,  5.27it/s, train_loss=5.8125, val_loss=6.3828]
 25%|██▌       | 125/500 [00:23<01:10,  5.29it/s, train_loss=5.8047, val_loss=6.3828]
 25%|██▌       | 126/500 [00:23<01:10,  5.31it/s, train_loss=5.7500, val_loss=6.3828]
 25%|██▌       | 127/500 [00:23<01:09,  5.34it/s, train_loss=5.8047, val_loss=6.3828]
 26%|██▌       | 128/500 [00:24<01:09,  5.33it/s, train_loss=6.0547, val_loss=6.3828]
 26%|██▌       | 129/500 [00:24<01:09,  5.35it/s, train_loss=5.7188, val_loss=6.3828]
 26%|██▌       | 130/500 [00:24<01:09,  5.30it/s, train_loss=5.7266, val_loss=5.7266]
 26%|██▌       | 131/500 [00:24<01:09,  5.29it/s, train_loss=5.7656, val_loss=5.7266]
 26%|██▋       | 132/500 [00:24<01:09,  5.31it/s, train_loss=5.7812, val_loss=5.7266]
 27%|██▋       | 133/500 [00:24<01:09,  5.29it/s, train_loss=5.7344, val_loss=5.7266]
 27%|██▋       | 134/500 [00:25<01:09,  5.28it/s, train_loss=5.6797, val_loss=5.7266]
 27%|██▋       | 135/500 [00:25<01:09,  5.27it/s, train_loss=5.9141, val_loss=5.7266]
 27%|██▋       | 136/500 [00:25<01:09,  5.22it/s, train_loss=5.9219, val_loss=5.7266]
 27%|██▋       | 137/500 [00:25<01:08,  5.28it/s, train_loss=5.7891, val_loss=5.7266]
 28%|██▊       | 138/500 [00:25<01:08,  5.28it/s, train_loss=5.5000, val_loss=5.7266]
 28%|██▊       | 139/500 [00:26<01:08,  5.30it/s, train_loss=5.9219, val_loss=5.7266]
 28%|██▊       | 140/500 [00:26<01:07,  5.30it/s, train_loss=5.5391, val_loss=5.5391]
 28%|██▊       | 141/500 [00:26<01:07,  5.33it/s, train_loss=5.5859, val_loss=5.5391]
 28%|██▊       | 142/500 [00:26<01:07,  5.30it/s, train_loss=5.4844, val_loss=5.5391]
 29%|██▊       | 143/500 [00:26<01:07,  5.31it/s, train_loss=5.8984, val_loss=5.5391]
 29%|██▉       | 144/500 [00:27<01:07,  5.31it/s, train_loss=5.7656, val_loss=5.5391]
 29%|██▉       | 145/500 [00:27<01:07,  5.28it/s, train_loss=5.8828, val_loss=5.5391]
 29%|██▉       | 146/500 [00:27<01:06,  5.29it/s, train_loss=5.5312, val_loss=5.5391]
 29%|██▉       | 147/500 [00:27<01:06,  5.27it/s, train_loss=5.6641, val_loss=5.5391]
 30%|██▉       | 148/500 [00:27<01:06,  5.29it/s, train_loss=5.7812, val_loss=5.5391]
 30%|██▉       | 149/500 [00:28<01:06,  5.30it/s, train_loss=5.6953, val_loss=5.5391]
 30%|███       | 150/500 [00:28<01:06,  5.29it/s, train_loss=5.6797, val_loss=5.6797]
 30%|███       | 151/500 [00:28<01:05,  5.30it/s, train_loss=5.7109, val_loss=5.6797]
 30%|███       | 152/500 [00:28<01:05,  5.33it/s, train_loss=5.5547, val_loss=5.6797]
 31%|███       | 153/500 [00:28<01:05,  5.31it/s, train_loss=5.5078, val_loss=5.6797]
 31%|███       | 154/500 [00:28<01:04,  5.34it/s, train_loss=5.6250, val_loss=5.6797]
 31%|███       | 155/500 [00:29<01:04,  5.32it/s, train_loss=5.3516, val_loss=5.6797]
 31%|███       | 156/500 [00:29<01:04,  5.31it/s, train_loss=5.3594, val_loss=5.6797]
 31%|███▏      | 157/500 [00:29<01:04,  5.31it/s, train_loss=5.5156, val_loss=5.6797]
 32%|███▏      | 158/500 [00:29<01:04,  5.32it/s, train_loss=5.6484, val_loss=5.6797]
 32%|███▏      | 159/500 [00:29<01:04,  5.30it/s, train_loss=5.7656, val_loss=5.6797]
 32%|███▏      | 160/500 [00:30<01:04,  5.30it/s, train_loss=5.6484, val_loss=5.6484]
 32%|███▏      | 161/500 [00:30<01:04,  5.26it/s, train_loss=5.5312, val_loss=5.6484]
 32%|███▏      | 162/500 [00:30<01:03,  5.29it/s, train_loss=5.1953, val_loss=5.6484]
 33%|███▎      | 163/500 [00:30<01:03,  5.28it/s, train_loss=5.7344, val_loss=5.6484]
 33%|███▎      | 164/500 [00:30<01:03,  5.28it/s, train_loss=5.2344, val_loss=5.6484]
 33%|███▎      | 165/500 [00:31<01:03,  5.28it/s, train_loss=5.2500, val_loss=5.6484]
 33%|███▎      | 166/500 [00:31<01:03,  5.25it/s, train_loss=5.6172, val_loss=5.6484]
 33%|███▎      | 167/500 [00:31<01:05,  5.12it/s, train_loss=5.3281, val_loss=5.6484]
 34%|███▎      | 168/500 [00:31<01:04,  5.17it/s, train_loss=5.4609, val_loss=5.6484]
 34%|███▍      | 169/500 [00:31<01:03,  5.22it/s, train_loss=5.4766, val_loss=5.6484]
 34%|███▍      | 170/500 [00:32<01:03,  5.24it/s, train_loss=5.5391, val_loss=5.5391]
 34%|███▍      | 171/500 [00:32<01:02,  5.28it/s, train_loss=5.4375, val_loss=5.5391]
 34%|███▍      | 172/500 [00:32<01:02,  5.28it/s, train_loss=5.4375, val_loss=5.5391]
 35%|███▍      | 173/500 [00:32<01:01,  5.29it/s, train_loss=5.4844, val_loss=5.5391]
 35%|███▍      | 174/500 [00:32<01:01,  5.31it/s, train_loss=5.3984, val_loss=5.5391]
 35%|███▌      | 175/500 [00:32<01:01,  5.32it/s, train_loss=5.2969, val_loss=5.5391]
 35%|███▌      | 176/500 [00:33<01:01,  5.29it/s, train_loss=5.4844, val_loss=5.5391]
 35%|███▌      | 177/500 [00:33<01:01,  5.28it/s, train_loss=5.1172, val_loss=5.5391]
 36%|███▌      | 178/500 [00:33<01:00,  5.32it/s, train_loss=5.4609, val_loss=5.5391]
 36%|███▌      | 179/500 [00:33<01:00,  5.31it/s, train_loss=5.6484, val_loss=5.5391]
 36%|███▌      | 180/500 [00:33<01:00,  5.28it/s, train_loss=5.4844, val_loss=5.4844]
 36%|███▌      | 181/500 [00:34<01:02,  5.12it/s, train_loss=5.3672, val_loss=5.4844]
 36%|███▋      | 182/500 [00:34<01:01,  5.21it/s, train_loss=5.5625, val_loss=5.4844]
 37%|███▋      | 183/500 [00:34<01:00,  5.22it/s, train_loss=5.1406, val_loss=5.4844]
 37%|███▋      | 184/500 [00:34<01:00,  5.22it/s, train_loss=5.2969, val_loss=5.4844]
 37%|███▋      | 185/500 [00:34<01:00,  5.25it/s, train_loss=5.4453, val_loss=5.4844]
 37%|███▋      | 186/500 [00:35<00:59,  5.27it/s, train_loss=5.2578, val_loss=5.4844]
 37%|███▋      | 187/500 [00:35<00:59,  5.27it/s, train_loss=5.3594, val_loss=5.4844]
 38%|███▊      | 188/500 [00:35<00:58,  5.29it/s, train_loss=5.6406, val_loss=5.4844]
 38%|███▊      | 189/500 [00:35<00:58,  5.29it/s, train_loss=5.4453, val_loss=5.4844]
 38%|███▊      | 190/500 [00:35<00:58,  5.27it/s, train_loss=5.5312, val_loss=5.5312]
 38%|███▊      | 191/500 [00:35<00:58,  5.29it/s, train_loss=5.5391, val_loss=5.5312]
 38%|███▊      | 192/500 [00:36<00:58,  5.27it/s, train_loss=5.3516, val_loss=5.5312]
 39%|███▊      | 193/500 [00:36<00:57,  5.30it/s, train_loss=5.4219, val_loss=5.5312]
 39%|███▉      | 194/500 [00:36<00:57,  5.30it/s, train_loss=5.2578, val_loss=5.5312]
 39%|███▉      | 195/500 [00:36<00:57,  5.30it/s, train_loss=5.3750, val_loss=5.5312]
 39%|███▉      | 196/500 [00:36<00:57,  5.30it/s, train_loss=5.2031, val_loss=5.5312]
 39%|███▉      | 197/500 [00:37<00:56,  5.33it/s, train_loss=5.0703, val_loss=5.5312]
 40%|███▉      | 198/500 [00:37<00:56,  5.31it/s, train_loss=5.2188, val_loss=5.5312]
 40%|███▉      | 199/500 [00:37<00:57,  5.24it/s, train_loss=5.2656, val_loss=5.5312]
 40%|████      | 200/500 [00:37<00:58,  5.14it/s, train_loss=5.2188, val_loss=5.2188]
 40%|████      | 201/500 [00:37<00:56,  5.25it/s, train_loss=5.3516, val_loss=5.2188]
 40%|████      | 202/500 [00:38<00:56,  5.24it/s, train_loss=5.6172, val_loss=5.2188]
 41%|████      | 203/500 [00:38<00:56,  5.22it/s, train_loss=5.2266, val_loss=5.2188]
 41%|████      | 204/500 [00:38<00:56,  5.22it/s, train_loss=5.2188, val_loss=5.2188]
 41%|████      | 205/500 [00:38<00:56,  5.25it/s, train_loss=5.2344, val_loss=5.2188]
 41%|████      | 206/500 [00:38<00:55,  5.29it/s, train_loss=5.2812, val_loss=5.2188]
 41%|████▏     | 207/500 [00:39<00:55,  5.32it/s, train_loss=5.3359, val_loss=5.2188]
 42%|████▏     | 208/500 [00:39<00:54,  5.34it/s, train_loss=5.2109, val_loss=5.2188]
 42%|████▏     | 209/500 [00:39<00:54,  5.29it/s, train_loss=5.4453, val_loss=5.2188]
 42%|████▏     | 210/500 [00:39<00:54,  5.30it/s, train_loss=5.1797, val_loss=5.1797]
 42%|████▏     | 211/500 [00:39<00:54,  5.29it/s, train_loss=5.2656, val_loss=5.1797]
 42%|████▏     | 212/500 [00:39<00:54,  5.30it/s, train_loss=5.4688, val_loss=5.1797]
 43%|████▎     | 213/500 [00:40<00:54,  5.23it/s, train_loss=5.2578, val_loss=5.1797]
 43%|████▎     | 214/500 [00:40<00:54,  5.24it/s, train_loss=5.0078, val_loss=5.1797]
 43%|████▎     | 215/500 [00:40<00:54,  5.24it/s, train_loss=4.8906, val_loss=5.1797]
 43%|████▎     | 216/500 [00:40<00:53,  5.28it/s, train_loss=5.1641, val_loss=5.1797]
 43%|████▎     | 217/500 [00:40<00:53,  5.28it/s, train_loss=5.3516, val_loss=5.1797]
 44%|████▎     | 218/500 [00:41<00:54,  5.20it/s, train_loss=5.1406, val_loss=5.1797]
 44%|████▍     | 219/500 [00:41<00:53,  5.23it/s, train_loss=5.3516, val_loss=5.1797]
 44%|████▍     | 220/500 [00:41<00:53,  5.25it/s, train_loss=5.2734, val_loss=5.2734]
 44%|████▍     | 221/500 [00:41<00:52,  5.28it/s, train_loss=5.0078, val_loss=5.2734]
